"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Event Class"
"17:24:28.2380163","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2380276","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFullName","SUCCESS","Type: REG_SZ, Length: 114, Data: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.2380370","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFamily","SUCCESS","Type: REG_DWORD, Length: 4, Data: 82","Registry"
"17:24:28.2380462","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2380548","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421452","Registry"
"17:24:28.2380633","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags2","SUCCESS","Type: REG_DWORD, Length: 4, Data: 18432","Registry"
"17:24:28.2380718","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageOrigin","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:28.2380803","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Volume","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2380890","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\OSMaxVersionTested","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:28.2380996","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","BUFFER OVERFLOW","Length: 144","Registry"
"17:24:28.2381087","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 172, Data: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.2381184","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLink","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:28.2381276","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLocation","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:28.2381366","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\TargetDeviceFamilyName","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:28.2381462","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","","Registry"
"17:24:28.2381576","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2381663","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2381785","Conhost.exe","7100","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","Index: 0, Name: 2","Registry"
"17:24:28.2381886","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","","Registry"
"17:24:28.2381980","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2382067","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2382175","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2\UserSid","SUCCESS","Type: REG_SZ, Length: 92, Data: S-1-5-21-392226398-2339587689-2385295141-1000","Registry"
"17:24:28.2382299","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","","Registry"
"17:24:28.2382394","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2382479","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2382585","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","Query: Cached, SubKeys: 1, Values: 0","Registry"
"17:24:28.2382687","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","","Registry"
"17:24:28.2382785","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","","Registry"
"17:24:28.2382874","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","","Registry"
"17:24:28.2383038","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2383144","Conhost.exe","7100","RegQueryKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","Query: Name","Registry"
"17:24:28.2383268","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DisplayName","SUCCESS","Type: REG_SZ, Length: 48, Data: OpenConsoleHandoffProxy","Registry"
"17:24:28.2383369","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2383457","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_x86","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2383551","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_x64","SUCCESS","Type: REG_SZ, Length: 42, Data: OpenConsoleProxy.dll","Registry"
"17:24:28.2383644","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_arm","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2383728","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_arm64","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2383816","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\HasMachineScope","NAME NOT FOUND","Length: 16","Registry"
"17:24:28.2383925","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2384012","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2384116","Conhost.exe","7100","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.2384198","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12","Registry"
"17:24:28.2384286","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository","Registry"
"17:24:28.2384383","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","","Registry"
"17:24:28.2384486","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2384570","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2384666","Conhost.exe","7100","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.2384746","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12","Registry"
"17:24:28.2384831","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository","Registry"
"17:24:28.2384930","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","","Registry"
"17:24:28.2385044","Conhost.exe","7100","RegCloseKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","","Registry"
"17:24:28.2385149","Conhost.exe","7100","RegCloseKey","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","","Registry"
"17:24:28.2385617","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2385732","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2385815","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2385903","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2386037","Conhost.exe","7100","RegOpenKey","HKCR\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2386172","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2386282","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2386456","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2386607","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2386771","Conhost.exe","7100","RegOpenKey","HKCR\WOW6432Node\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2387010","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\TreatAsClassIndex\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2387250","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\ClassIndex\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2387603","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2388006","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2388101","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2388230","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2388362","Conhost.exe","7100","RegOpenKey","HKCR\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2388483","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2388591","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2388705","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2388839","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2388973","Conhost.exe","7100","RegOpenKey","HKCR\WOW6432Node\CLSID\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2391887","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read","Registry"
"17:24:28.2392011","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2392127","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2","Registry"
"17:24:28.2392243","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS","","Registry"
"17:24:28.2392890","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.2393030","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2393196","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED","NAME NOT FOUND","Length: 48","Registry"
"17:24:28.2393316","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.2393434","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.2393548","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2393668","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\ENABLED","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:28.2393782","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.2393915","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.2394020","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2394123","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\ENABLED","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:28.2394227","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.2394358","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","REPARSE","Desired Access: Read","Registry"
"17:24:28.2394471","Conhost.exe","7100","RegOpenKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2394572","Conhost.exe","7100","RegQueryValue","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED","NAME NOT FOUND","Length: 48","Registry"
"17:24:28.2394676","Conhost.exe","7100","RegCloseKey","HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER","SUCCESS","","Registry"
"17:24:28.2396871","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2397044","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20","Registry"
"17:24:28.2397581","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","","Registry"
"17:24:28.2407373","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2407479","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value","Registry"
"17:24:28.2439577","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2439681","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2439744","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2439816","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\Interface\{746E6BC0-AB05-4E38-AB14-71E86763141F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2439909","Conhost.exe","7100","RegOpenKey","HKCR\Interface\{746E6BC0-AB05-4E38-AB14-71E86763141F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2440001","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2440078","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2440195","Conhost.exe","7100","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:28.2440304","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\WOW6432Node\Interface\{746E6BC0-AB05-4E38-AB14-71E86763141F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2440412","Conhost.exe","7100","RegOpenKey","HKCR\WOW6432Node\Interface\{746E6BC0-AB05-4E38-AB14-71E86763141F}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2440573","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\InterfaceIndex\{746E6BC0-AB05-4E38-AB14-71E86763141F}","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2440669","Conhost.exe","7100","RegEnumKey","HKCR\PackagedCom\InterfaceIndex\{746E6BC0-AB05-4E38-AB14-71E86763141F}","SUCCESS","Index: 0, Name: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.2440752","Conhost.exe","7100","RegEnumKey","HKCR\PackagedCom\InterfaceIndex\{746E6BC0-AB05-4E38-AB14-71E86763141F}","NO MORE ENTRIES","Index: 1, Length: 288","Registry"
"17:24:28.2440862","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2440969","Conhost.exe","7100","RegQueryValue","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\(Default)","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2","Registry"
"17:24:28.2441062","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2441131","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read","Registry"
